text,label
"Given jswwtf reverse entails gptju, does not jswwtf contradict not gptju?",0
"Given hcb forward entails taiuyu, does not taiuyu forward entail not hcb?",1
"Given rovjajtp forward entails yln, does rovjajtp reverse entail yln?",0
"Given imit forward entails wviwtujq, does not wviwtujq forward entail not imit?",1
"Given zpd reverse entails ezzk, does ezzk contradict zpd?",0
"Given vni reverse entails nkssoi, does not vni forward entail not nkssoi?",1
"Given gde forward entails pxdpdyd, does not gde reverse entail pxdpdyd?",0
"Given jzgf forward entails tvfkzen, does tvfkzen forward entail not jzgf?",0
"Given ljnj forward entails zsnfjk, does zsnfjk contradict ljnj?",0
"Given qmbli contradicts qmbli, does qmbli forward entail qmbli?",0
"Given hcb forward entails ndz, does not ndz forward entail not hcb?",1
"Given gptju forward entails jswwtf, does jswwtf contradict gptju?",0
"Given vco reverse entails biqodpk, does not vco forward entail biqodpk?",0
"Given usnvrtxt reverse entails kux, does not kux reverse entail usnvrtxt?",0
"Given tvfkzen reverse entails jzgf, does jzgf forward entail not tvfkzen?",0
"Given wwzd contradicts wwzd, does wwzd reverse entail not wwzd?",1
"Given pvpnx reverse entails gzqijrz, does not gzqijrz reverse entail not pvpnx?",1
"Given taiuyu reverse entails sftoshur, does sftoshur contradict not taiuyu?",0
"Given gjbfdbfe forward entails yepgsj, does yepgsj reverse entail gjbfdbfe?",1
"Given jwnyvv reverse entails geopiwid, does not geopiwid forward entail not jwnyvv?",0
"Given urjia forward entails zmre, does urjia contradict zmre?",0
"Given craat forward entails zxtm, does craat reverse entail zxtm?",0
"Given taw reverse entails bwr, does taw contradict not bwr?",0
"Given zpkw reverse entails xkcfds, does zpkw contradict xkcfds?",0
"Given xbqyhez contradicts xbqyhez, does not xbqyhez reverse entail xbqyhez?",1
"Given jsas forward entails rsxh, does rsxh reverse entail not jsas?",0
"Given bkycjet forward entails fyjzoy, does fyjzoy forward entail bkycjet?",0
"Given aobo forward entails hrcumlo, does hrcumlo forward entail aobo?",0
"Given yzynwt reverse entails gjbfdbfe, does not gjbfdbfe forward entail not yzynwt?",0
"Given gptju forward entails jswwtf, does gptju forward entail not jswwtf?",0
"Given nkssoi forward entails vni, does not nkssoi contradict not vni?",0
"Given ktxfqqtk contradicts ktxfqqtk, does ktxfqqtk contradict ktxfqqtk?",1
"Given htlrjsdc forward entails vco, does vco forward entail htlrjsdc?",0
"Given nkssoi forward entails zvin, does nkssoi reverse entail zvin?",0
"Given pgsrvnu reverse entails gjke, does gjke reverse entail pgsrvnu?",0
"Given zvin reverse entails nkssoi, does not zvin reverse entail not nkssoi?",0
"Given tihpnuz forward entails xnszkz, does tihpnuz contradict not xnszkz?",0
"Given wwzd reverse entails krns, does wwzd reverse entail not krns?",0
"Given pgsrvnu forward entails yyodbckj, does yyodbckj forward entail not pgsrvnu?",0
"Given qoghpp contradicts qoghpp, does qoghpp forward entail not qoghpp?",1
"Given lwedvgiv reverse entails fsfbvwy, does not lwedvgiv reverse entail not fsfbvwy?",0
"Given kux forward entails usnvrtxt, does usnvrtxt reverse entail kux?",1
"Given unncrx reverse entails qehbbnq, does not qehbbnq reverse entail not unncrx?",1
"Given uqcao contradicts uqcao, does not uqcao reverse entail not uqcao?",0
"Given jqzqhys forward entails kml, does not jqzqhys contradict kml?",0
"Given kml reverse entails jqzqhys, does jqzqhys reverse entail kml?",0
"Given wjpdt contradicts wjpdt, does wjpdt contradict wjpdt?",1
"Given taw forward entails wosvqylw, does not wosvqylw forward entail taw?",0
"Given wosvqylw forward entails zgynq, does not zgynq contradict not wosvqylw?",0
"Given wepptuc reverse entails eylsujz, does not wepptuc contradict eylsujz?",0
"Given gzzzq forward entails sohpxzlr, does not sohpxzlr forward entail gzzzq?",0
"Given uqcao reverse entails iikppueq, does not iikppueq contradict uqcao?",0
"Given ogcpusxa forward entails tfwqhgy, does not tfwqhgy contradict not ogcpusxa?",0
"Given ysytsje reverse entails hkc, does hkc reverse entail not ysytsje?",0
"Given craat forward entails zxtm, does not craat contradict zxtm?",0
"Given msc contradicts msc, does msc reverse entail not msc?",1
"Given sxslsvzu reverse entails fwg, does fwg reverse entail not sxslsvzu?",0
"Given alj forward entails hofvblho, does not hofvblho contradict not alj?",0
"Given jwi contradicts jwi, does not jwi forward entail not jwi?",0
"Given jqfixxcv forward entails jqgb, does jqgb reverse entail jqfixxcv?",1
"Given sohpxzlr reverse entails gzzzq, does not gzzzq reverse entail sohpxzlr?",0
"Given tvfkzen reverse entails bxoxu, does not tvfkzen reverse entail bxoxu?",0
"Given taiuyu reverse entails sftoshur, does sftoshur reverse entail not taiuyu?",0
"Given gtfczf forward entails rjlyb, does rjlyb forward entail gtfczf?",0
"Given peys forward entails wasb, does not wasb forward entail peys?",0
"Given hhrt forward entails hxhvyqsk, does hhrt reverse entail not hxhvyqsk?",0
"Given smlg reverse entails ryz, does smlg forward entail ryz?",0
"Given cbgvtuv contradicts cbgvtuv, does cbgvtuv forward entail cbgvtuv?",0
"Given ftfxv forward entails ylr, does not ftfxv reverse entail not ylr?",1
"Given uqcao contradicts uqcao, does uqcao reverse entail not uqcao?",1
"Given ysytsje contradicts ysytsje, does ysytsje reverse entail not ysytsje?",1
"Given ubmtcwcr reverse entails pbxq, does ubmtcwcr forward entail pbxq?",0
"Given wzbkv forward entails zhmix, does wzbkv forward entail not zhmix?",0
"Given cug forward entails wjnl, does wjnl contradict cug?",0
"Given jqnpdsvu forward entails vym, does not vym reverse entail not jqnpdsvu?",0
"Given jqgb reverse entails hofvblho, does hofvblho contradict not jqgb?",0
"Given gde forward entails jjb, does gde reverse entail not jjb?",0
"Given alj forward entails fffic, does not fffic reverse entail alj?",0
"Given wosvqylw reverse entails taw, does wosvqylw contradict not taw?",0
"Given abc forward entails zvin, does abc reverse entail zvin?",0
"Given wjpdt reverse entails ewrsicov, does not ewrsicov contradict not wjpdt?",0
"Given wviwtujq reverse entails pbxq, does not pbxq contradict not wviwtujq?",0
"Given yyodbckj reverse entails pgsrvnu, does yyodbckj reverse entail not pgsrvnu?",0
"Given tgek reverse entails fyjzoy, does not fyjzoy forward entail tgek?",0
"Given lwvc reverse entails ezzk, does not lwvc contradict ezzk?",0
"Given ntcbps reverse entails cdtkww, does ntcbps reverse entail not cdtkww?",0
"Given zvin contradicts zvin, does zvin reverse entail not zvin?",1
"Given urjia reverse entails jsas, does not urjia reverse entail not jsas?",0
"Given hjbxasq contradicts hjbxasq, does hjbxasq contradict hjbxasq?",1
"Given weufjoy reverse entails bxoxu, does not bxoxu contradict weufjoy?",0
"Given fvn forward entails jqgb, does not jqgb contradict not fvn?",0
"Given unncrx reverse entails qehbbnq, does not qehbbnq forward entail not unncrx?",0
"Given sftoshur forward entails taiuyu, does not taiuyu contradict sftoshur?",0
"Given jsas reverse entails gzet, does gzet contradict not jsas?",0
"Given khbnl reverse entails cug, does not cug contradict khbnl?",0
"Given dst forward entails mjhzk, does mjhzk contradict dst?",0
"Given kux reverse entails htlrjsdc, does not htlrjsdc reverse entail kux?",0
"Given wbcnkxmz reverse entails sqp, does sqp reverse entail not wbcnkxmz?",0
"Given jzgf forward entails tvfkzen, does not tvfkzen forward entail not jzgf?",1
"Given eylsujz forward entails wepptuc, does eylsujz contradict wepptuc?",0
"Given hofvblho reverse entails alj, does not alj contradict not hofvblho?",0
"Given vco reverse entails htlrjsdc, does vco contradict htlrjsdc?",0
"Given gptju forward entails xaunhzg, does not gptju reverse entail not xaunhzg?",1
"Given iikppueq forward entails vym, does not iikppueq contradict not vym?",0
"Given gjbfdbfe forward entails yepgsj, does not gjbfdbfe forward entail not yepgsj?",0
"Given zxtm reverse entails craat, does zxtm contradict craat?",0
"Given geopiwid contradicts geopiwid, does not geopiwid reverse entail not geopiwid?",0
"Given wviwtujq reverse entails uhl, does not uhl reverse entail not wviwtujq?",1
"Given uqegks reverse entails cmslerbr, does uqegks forward entail cmslerbr?",0
"Given zxtm reverse entails craat, does not zxtm forward entail not craat?",1
"Given kml reverse entails jqgb, does jqgb contradict not kml?",0
"Given mwpjqeo forward entails weufjoy, does weufjoy reverse entail mwpjqeo?",1
"Given xsryo contradicts xsryo, does xsryo contradict not xsryo?",0
"Given lbz reverse entails fsfsbwz, does lbz reverse entail not fsfsbwz?",0
"Given qrwmkime contradicts qrwmkime, does not qrwmkime contradict not qrwmkime?",1
"Given zvnb reverse entails jvgomc, does not jvgomc contradict not zvnb?",0
"Given gzet forward entails wxj, does wxj contradict not gzet?",0
"Given sxslsvzu reverse entails fwg, does sxslsvzu contradict fwg?",0
"Given lqpnz reverse entails hjbxasq, does not lqpnz forward entail hjbxasq?",0
"Given yln reverse entails rovjajtp, does not yln reverse entail not rovjajtp?",0
"Given htlrjsdc forward entails vco, does not htlrjsdc reverse entail not vco?",1
"Given qapwypwu forward entails qrwmkime, does not qrwmkime forward entail qapwypwu?",0
"Given msc reverse entails fjvkmsh, does msc reverse entail not fjvkmsh?",0
"Given lwvc contradicts lwvc, does not lwvc forward entail lwvc?",1
"Given hkc reverse entails bkycjet, does not bkycjet forward entail hkc?",0
"Given zvnb reverse entails jdwpknxd, does jdwpknxd reverse entail zvnb?",0
"Given biqodpk forward entails vco, does not vco contradict biqodpk?",0
"Given wjnl contradicts wjnl, does not wjnl reverse entail not wjnl?",0
"Given ipwkctc forward entails wwzd, does not ipwkctc contradict wwzd?",0
"Given ivysda reverse entails fpyroj, does not ivysda forward entail fpyroj?",0
"Given vdpejjtp forward entails yqwyofx, does yqwyofx forward entail not vdpejjtp?",0
"Given jjb reverse entails jgggkqft, does not jjb contradict jgggkqft?",0
"Given usnvrtxt reverse entails kux, does not usnvrtxt contradict not kux?",0
"Given rpe forward entails tfwqhgy, does not rpe forward entail not tfwqhgy?",0
"Given weufjoy reverse entails bxoxu, does bxoxu forward entail not weufjoy?",0
"Given mwqlwxd reverse entails cqm, does not mwqlwxd reverse entail cqm?",0
"Given pdfx forward entails tjkngt, does not pdfx reverse entail tjkngt?",0
"Given bkycjet forward entails hkc, does not bkycjet reverse entail hkc?",0
"Given zmre contradicts zmre, does zmre reverse entail zmre?",0
"Given fyjzoy forward entails tgek, does not fyjzoy contradict not tgek?",0
"Given xsryo contradicts xsryo, does xsryo reverse entail not xsryo?",1
"Given qehbbnq reverse entails hxhvyqsk, does qehbbnq forward entail not hxhvyqsk?",0
"Given awxm contradicts awxm, does awxm contradict awxm?",1
"Given vym reverse entails jqnpdsvu, does not vym contradict not jqnpdsvu?",0
"Given fqajj forward entails yjcb, does not yjcb contradict fqajj?",0
"Given yjcb reverse entails ogt, does not yjcb contradict ogt?",0
"Given ljnj forward entails zsnfjk, does ljnj contradict not zsnfjk?",0
"Given gjbfdbfe forward entails yzynwt, does yzynwt forward entail not gjbfdbfe?",0
"Given jdlxho reverse entails itlkjqbw, does not jdlxho forward entail not itlkjqbw?",1
"Given alj forward entails fffic, does not fffic reverse entail not alj?",0
"Given ysytsje contradicts ysytsje, does not ysytsje forward entail ysytsje?",1
"Given xkcfds reverse entails mwpjqeo, does not mwpjqeo reverse entail not xkcfds?",1
"Given zgynq reverse entails wosvqylw, does not wosvqylw forward entail not zgynq?",0
"Given bbnvlrz forward entails taqpu, does taqpu contradict not bbnvlrz?",0
"Given jqgb reverse entails jqfixxcv, does not jqgb forward entail jqfixxcv?",0
"Given jsas reverse entails gzet, does jsas contradict gzet?",0
"Given qehbbnq reverse entails hxhvyqsk, does not qehbbnq forward entail not hxhvyqsk?",1
"Given jqnpdsvu forward entails vym, does not jqnpdsvu forward entail vym?",0
"Given rqqtrann reverse entails efyk, does not rqqtrann reverse entail not efyk?",0
"Given wwzd reverse entails krns, does krns forward entail not wwzd?",0
"Given ylr reverse entails ftfxv, does not ftfxv contradict not ylr?",0
"Given usnvrtxt reverse entails kux, does usnvrtxt contradict kux?",0
"Given fwg forward entails sxslsvzu, does not fwg contradict not sxslsvzu?",0
"Given vni reverse entails nkssoi, does not vni reverse entail nkssoi?",0
"Given mwqlwxd reverse entails cqm, does cqm contradict mwqlwxd?",0
"Given wwzd contradicts wwzd, does not wwzd contradict not wwzd?",1
"Given jebgc contradicts jebgc, does not jebgc contradict jebgc?",0
"Given uqegks reverse entails hoqueghn, does hoqueghn forward entail not uqegks?",0
"Given gde forward entails jjb, does gde contradict jjb?",0
"Given jwnyvv reverse entails cmslerbr, does cmslerbr forward entail jwnyvv?",1
"Given zpd reverse entails ezzk, does ezzk forward entail zpd?",1
"Given tuh reverse entails hkc, does hkc reverse entail not tuh?",0
"Given lwedvgiv reverse entails fsfbvwy, does not fsfbvwy contradict lwedvgiv?",0
"Given vptemmji reverse entails qehbbnq, does not qehbbnq forward entail not vptemmji?",0
"Given oexyblwf forward entails uoylhxeh, does not oexyblwf reverse entail not uoylhxeh?",1
"Given gjke contradicts gjke, does not gjke reverse entail not gjke?",0
"Given mjhzk contradicts mjhzk, does not mjhzk forward entail not mjhzk?",0
"Given wwzd reverse entails jqzqhys, does not wwzd forward entail not jqzqhys?",1
"Given geopiwid contradicts geopiwid, does geopiwid contradict geopiwid?",1
"Given usnvrtxt reverse entails cug, does not usnvrtxt forward entail not cug?",1
"Given bbnvlrz forward entails taqpu, does taqpu reverse entail not bbnvlrz?",0
"Given urjia forward entails zmre, does urjia forward entail not zmre?",0
"Given zpd reverse entails ezzk, does zpd contradict not ezzk?",0
"Given qoghpp forward entails xnszkz, does not xnszkz forward entail qoghpp?",0
"Given zsnfjk contradicts zsnfjk, does zsnfjk forward entail not zsnfjk?",1
"Given sohpxzlr reverse entails npxrezov, does sohpxzlr reverse entail not npxrezov?",0
"Given uqegks reverse entails hoqueghn, does hoqueghn reverse entail not uqegks?",0
"Given ypl reverse entails jqgb, does not jqgb contradict ypl?",0
"Given vsrk reverse entails pgsrvnu, does not pgsrvnu forward entail not vsrk?",0
"Given yqwyofx forward entails ysytsje, does yqwyofx contradict not ysytsje?",0
"Given jzgf contradicts jzgf, does jzgf reverse entail not jzgf?",1
"Given taw reverse entails bwr, does not taw contradict bwr?",0
"Given jswwtf reverse entails gptju, does jswwtf reverse entail not gptju?",0
"Given yyodbckj reverse entails peys, does not yyodbckj forward entail not peys?",1
"Given cmslerbr contradicts cmslerbr, does cmslerbr contradict cmslerbr?",1
"Given hxhvyqsk forward entails qehbbnq, does not qehbbnq contradict not hxhvyqsk?",0
"Given ycqbvkaj contradicts ycqbvkaj, does not ycqbvkaj forward entail ycqbvkaj?",1
"Given mjhzk reverse entails dst, does not mjhzk reverse entail dst?",0
"Given mjhzk forward entails ogcpusxa, does not mjhzk forward entail not ogcpusxa?",0
"Given gjbfdbfe forward entails yepgsj, does not gjbfdbfe forward entail yepgsj?",0
"Given uhl reverse entails tfwqhgy, does uhl reverse entail not tfwqhgy?",0
"Given lnc reverse entails hvhz, does hvhz forward entail lnc?",1
"Given lwvc reverse entails lbz, does not lbz forward entail not lwvc?",0
"Given peys contradicts peys, does not peys contradict peys?",0
"Given ylr reverse entails ftfxv, does ftfxv reverse entail ylr?",0
"Given hrcumlo forward entails pdfx, does hrcumlo forward entail not pdfx?",0
"Given jvgomc forward entails zvnb, does zvnb contradict jvgomc?",0
"Given rqlqxihi contradicts rqlqxihi, does rqlqxihi contradict not rqlqxihi?",0
"Given lbz contradicts lbz, does not lbz reverse entail not lbz?",0
"Given xoatpoe reverse entails oanc, does oanc forward entail xoatpoe?",1
"Given craat forward entails zxtm, does zxtm forward entail craat?",0
"Given yln contradicts yln, does not yln reverse entail yln?",1
"Given ogcpusxa reverse entails mjhzk, does not mjhzk forward entail not ogcpusxa?",0
"Given hoqueghn forward entails uqegks, does not uqegks forward entail hoqueghn?",0
"Given weufjoy reverse entails mwpjqeo, does weufjoy forward entail not mwpjqeo?",0
