,text,label
8953,"Given dqbje forward entails hgrtf, does each dqbje forward entail each hgrtf?",0
8954,"Given qnxcn contradicts qnxcn, does one qnxcn forward entail not qnxcn?",1
8955,"Given qnxcn contradicts qnxcn, does qnxcn contradict any qnxcn?",1
8956,"Given siytn contradicts siytn, does few siytn contradict any siytn?",1
8957,"Given yrqzb contradicts yrqzb, does some yrqzb forward entail some yrqzb?",0
8958,"Given coreg forward entails fzuoz, does few coreg reverse entail one fzuoz?",0
8959,"Given fvgvb forward entails htluh, does not fvgvb forward entail some htluh?",0
8960,"Given vvsuh reverse entails mmxmg, does not vvsuh forward entail each mmxmg?",0
8961,"Given okddw reverse entails hfrjw, does not okddw contradict few hfrjw?",0
8962,"Given dxkdt forward entails zdebg, does any zdebg reverse entail any dxkdt?",1
8963,"Given zramr reverse entails eoxbu, does few zramr forward entail some eoxbu?",0
8964,"Given llihr forward entails nksyl, does not llihr forward entail few nksyl?",0
8965,"Given ciylw contradicts ciylw, does most ciylw forward entail few ciylw?",0
8966,"Given gnwny forward entails vqlga, does not gnwny reverse entail vqlga?",0
8967,"Given kkodq contradicts kkodq, does any kkodq contradict any kkodq?",1
8968,"Given drbev contradicts drbev, does drbev forward entail most drbev?",0
8969,"Given fpmbp forward entails mmxmg, does not fpmbp forward entail some mmxmg?",0
8970,"Given fxcsr forward entails khddc, does one fxcsr contradict any khddc?",0
8971,"Given kutwj forward entails zrech, does each kutwj reverse entail few zrech?",0
8972,"Given koehl forward entails lwgjr, does few lwgjr reverse entail one koehl?",1
8973,"Given oshkw reverse entails dccqn, does few dccqn forward entail most oshkw?",1
8974,"Given jfdlw contradicts jfdlw, does any jfdlw reverse entail one jfdlw?",0
8975,"Given ifwzm forward entails ymxeq, does some ymxeq forward entail ifwzm?",0
8976,"Given jyknb forward entails oatfz, does some jyknb contradict few oatfz?",0
8977,"Given ppzhm forward entails tptap, does few tptap forward entail most ppzhm?",0
8978,"Given ywrar reverse entails txnjl, does not ywrar contradict each txnjl?",0
8979,"Given rartw reverse entails dsnjt, does not rartw forward entail each dsnjt?",0
8980,"Given xrucq reverse entails myovk, does most xrucq reverse entail any myovk?",0
8981,"Given fwqbd contradicts fwqbd, does not fwqbd forward entail each fwqbd?",1
8982,"Given xofqg reverse entails hgrtf, does one hgrtf reverse entail xofqg?",0
8983,"Given kutwj reverse entails hfrjw, does few kutwj forward entail some hfrjw?",0
8984,"Given wsekk contradicts wsekk, does each wsekk forward entail each wsekk?",0
8985,"Given jhwcm forward entails qhpxn, does most jhwcm contradict any qhpxn?",0
8986,"Given kxajv contradicts kxajv, does one kxajv contradict any kxajv?",1
8987,"Given jhwcm forward entails yaxtz, does most yaxtz reverse entail one jhwcm?",1
8988,"Given jeypc contradicts jeypc, does most jeypc contradict not jeypc?",0
8989,"Given koehl forward entails wnewr, does one wnewr reverse entail most koehl?",1
8990,"Given hfrjw contradicts hfrjw, does most hfrjw forward entail few hfrjw?",0
8991,"Given dzgky forward entails htjlg, does not htjlg forward entail any dzgky?",0
8992,"Given xednx reverse entails cjirb, does each cjirb forward entail any xednx?",1
8993,"Given eeank contradicts eeank, does some eeank reverse entail most eeank?",0
8994,"Given yaxtz reverse entails bkufw, does yaxtz contradict most bkufw?",0
8995,"Given zgjad reverse entails jyknb, does jyknb reverse entail zgjad?",0
8996,"Given eagcj forward entails mgqwj, does most mgqwj reverse entail eagcj?",1
8997,"Given xrwvq reverse entails jffdm, does any jffdm reverse entail few xrwvq?",0
8998,"Given xrucq reverse entails myovk, does not myovk forward entail each xrucq?",0
8999,"Given xednx contradicts xednx, does most xednx contradict xednx?",1
9000,"Given qyhjg contradicts qyhjg, does one qyhjg forward entail one qyhjg?",0
9001,"Given qfsbj contradicts qfsbj, does few qfsbj contradict not qfsbj?",0
9002,"Given vjjwl forward entails ykhdb, does one vjjwl forward entail each ykhdb?",0
9003,"Given avvej contradicts avvej, does each avvej reverse entail any avvej?",0
9004,"Given okddw reverse entails hfrjw, does one hfrjw contradict some okddw?",0
9005,"Given jhwcm forward entails qbgvx, does each jhwcm contradict each qbgvx?",0
9006,"Given hkkur forward entails lphzh, does one hkkur forward entail few lphzh?",0
9007,"Given zcsro forward entails zgjad, does not zcsro reverse entail one zgjad?",0
9008,"Given rkiiv forward entails txnjl, does most rkiiv reverse entail not txnjl?",0
9009,"Given hfrjw forward entails okddw, does any hfrjw contradict most okddw?",0
9010,"Given qhpxn reverse entails ishyf, does few ishyf reverse entail most qhpxn?",0
9011,"Given lphzh reverse entails fqbnj, does few lphzh reverse entail fqbnj?",0
9012,"Given eoxbu contradicts eoxbu, does eoxbu forward entail each eoxbu?",0
9013,"Given zgolc contradicts zgolc, does most zgolc forward entail not zgolc?",1
9014,"Given dccqn reverse entails algly, does few dccqn reverse entail some algly?",0
9015,"Given oltej reverse entails ehbfl, does not oltej reverse entail not ehbfl?",0
9016,"Given ubyqa reverse entails osexv, does most ubyqa reverse entail some osexv?",0
9017,"Given cpcwh reverse entails ciylw, does some cpcwh forward entail not ciylw?",0
9018,"Given hfrjw contradicts hfrjw, does one hfrjw forward entail hfrjw?",0
9019,"Given sntpw contradicts sntpw, does any sntpw contradict some sntpw?",1
9020,"Given ryxfd forward entails slmah, does one ryxfd contradict each slmah?",0
9021,"Given hkkur forward entails lphzh, does not hkkur contradict each lphzh?",0
9022,"Given cgxoj contradicts cgxoj, does few cgxoj forward entail some cgxoj?",0
9023,"Given hqmtp reverse entails fzuoz, does not hqmtp contradict some fzuoz?",0
9024,"Given hkpok contradicts hkpok, does few hkpok reverse entail most hkpok?",0
9025,"Given sitoq contradicts sitoq, does sitoq contradict sitoq?",1
9026,"Given mkcnc reverse entails bkufw, does one bkufw forward entail some mkcnc?",1
9027,"Given xlkwn contradicts xlkwn, does most xlkwn reverse entail xlkwn?",0
9028,"Given avvej forward entails gvxfe, does each avvej contradict most gvxfe?",0
9029,"Given fvgvb reverse entails avvej, does avvej reverse entail most fvgvb?",0
9030,"Given ciylw forward entails cyevk, does any ciylw forward entail not cyevk?",0
9031,"Given oatfz reverse entails mkcnc, does some oatfz forward entail some mkcnc?",0
9032,"Given rawca reverse entails lwgjr, does few rawca forward entail each lwgjr?",0
9033,"Given ifwzm contradicts ifwzm, does each ifwzm contradict each ifwzm?",1
9034,"Given nxuqq forward entails zyeej, does one nxuqq contradict some zyeej?",0
9035,"Given fvgvb forward entails sigap, does few fvgvb contradict most sigap?",0
9036,"Given rawca reverse entails lwgjr, does most rawca reverse entail few lwgjr?",0
9037,"Given mkcnc forward entails oatfz, does each oatfz reverse entail each mkcnc?",1
9038,"Given gkxsx contradicts gkxsx, does few gkxsx reverse entail each gkxsx?",0
9039,"Given fqbnj reverse entails atvpl, does most fqbnj forward entail not atvpl?",0
9040,"Given vdque contradicts vdque, does some vdque forward entail any vdque?",0
9041,"Given zcsro forward entails zgjad, does not zcsro contradict any zgjad?",0
9042,"Given xnbjo reverse entails jwtms, does one xnbjo forward entail any jwtms?",0
9043,"Given koeie forward entails vvsuh, does each koeie reverse entail each vvsuh?",0
9044,"Given tbtsv contradicts tbtsv, does some tbtsv contradict some tbtsv?",1
9045,"Given eagcj forward entails mgqwj, does some eagcj contradict mgqwj?",0
9046,"Given xjwfm contradicts xjwfm, does few xjwfm contradict most xjwfm?",1
9047,"Given nvnhf reverse entails bcrre, does few nvnhf contradict one bcrre?",0
9048,"Given pinrq contradicts pinrq, does most pinrq contradict each pinrq?",1
9049,"Given wpymi contradicts wpymi, does not wpymi forward entail one wpymi?",1
9050,"Given ndzbt contradicts ndzbt, does each ndzbt contradict any ndzbt?",1
9051,"Given fxcsr contradicts fxcsr, does not fxcsr reverse entail few fxcsr?",1
9052,"Given yrqzb reverse entails lqfzk, does not lqfzk contradict not yrqzb?",0
9053,"Given koeie forward entails vvsuh, does not koeie reverse entail any vvsuh?",0
9054,"Given oatfz contradicts oatfz, does oatfz contradict any oatfz?",1
9055,"Given xrucq contradicts xrucq, does some xrucq contradict few xrucq?",1
9056,"Given oatfz reverse entails mkcnc, does most mkcnc forward entail few oatfz?",1
9057,"Given koeie reverse entails kefna, does some koeie contradict one kefna?",0
9058,"Given feqrx forward entails iesaj, does few iesaj contradict one feqrx?",0
9059,"Given ufcvo reverse entails scbwg, does few ufcvo reverse entail one scbwg?",0
9060,"Given zyeej reverse entails bziht, does one zyeej reverse entail each bziht?",0
9061,"Given bdnbw contradicts bdnbw, does not bdnbw forward entail most bdnbw?",1
9062,"Given lphzh reverse entails fqbnj, does not lphzh forward entail any fqbnj?",0
9063,"Given nvnhf contradicts nvnhf, does each nvnhf reverse entail some nvnhf?",0
9064,"Given ifwzm contradicts ifwzm, does each ifwzm reverse entail each ifwzm?",0
9065,"Given emken forward entails khddc, does some emken reverse entail few khddc?",0
9066,"Given izdyj contradicts izdyj, does one izdyj contradict few izdyj?",1
9067,"Given odrwt contradicts odrwt, does few odrwt contradict few odrwt?",1
9068,"Given kzppp forward entails xokyg, does not xokyg contradict few kzppp?",0
9069,"Given selib reverse entails dktsk, does few selib forward entail one dktsk?",0
9070,"Given xednx reverse entails cjirb, does xednx reverse entail any cjirb?",0
9071,"Given gnwny forward entails nvnhf, does few nvnhf reverse entail some gnwny?",1
9072,"Given kxajv contradicts kxajv, does each kxajv contradict most kxajv?",1
9073,"Given hgrtf reverse entails chvfb, does most chvfb contradict not hgrtf?",0
9074,"Given zyeej reverse entails osexv, does zyeej reverse entail one osexv?",0
9075,"Given ppzhm contradicts ppzhm, does ppzhm forward entail most ppzhm?",0
9076,"Given dqbje contradicts dqbje, does one dqbje reverse entail not dqbje?",1
9077,"Given fzuoz forward entails tcybx, does few tcybx forward entail some fzuoz?",0
9078,"Given hmmow reverse entails glgzo, does few glgzo forward entail not hmmow?",0
9079,"Given zyeej reverse entails cjirb, does each cjirb contradict not zyeej?",0
9080,"Given xmswp reverse entails nksyl, does most xmswp contradict one nksyl?",0
9081,"Given vcdba reverse entails odqnp, does not odqnp reverse entail any vcdba?",0
9082,"Given irzse contradicts irzse, does some irzse forward entail few irzse?",0
9083,"Given kkodq contradicts kkodq, does each kkodq contradict any kkodq?",1
9084,"Given qhpxn reverse entails cqlmr, does not cqlmr contradict most qhpxn?",0
9085,"Given dsffk forward entails vvqxe, does one vvqxe reverse entail some dsffk?",1
9086,"Given sigap contradicts sigap, does not sigap contradict most sigap?",0
9087,"Given zramr reverse entails eoxbu, does each zramr forward entail eoxbu?",0
9088,"Given dktsk forward entails gakmx, does gakmx contradict few dktsk?",0
9089,"Given ciylw forward entails rawca, does each rawca forward entail one ciylw?",0
9090,"Given ryxfd forward entails slmah, does not slmah reverse entail few ryxfd?",0
9091,"Given osexv contradicts osexv, does most osexv forward entail osexv?",0
9092,"Given myovk forward entails xrucq, does some xrucq contradict most myovk?",0
9093,"Given izzra contradicts izzra, does izzra reverse entail each izzra?",0
9094,"Given qbgvx reverse entails nxzwo, does one nxzwo forward entail one qbgvx?",1
9095,"Given gpouj forward entails kxajv, does kxajv reverse entail most gpouj?",1
9096,"Given drbev contradicts drbev, does most drbev forward entail each drbev?",0
9097,"Given rawca reverse entails kefna, does most kefna contradict one rawca?",0
9098,"Given iesaj forward entails ravri, does each iesaj forward entail few ravri?",0
9099,"Given odqnp forward entails vcdba, does any vcdba reverse entail odqnp?",1
9100,"Given cjirb forward entails xednx, does few xednx reverse entail few cjirb?",1
9101,"Given tptap reverse entails ppzhm, does each tptap forward entail each ppzhm?",0
9102,"Given xofqg contradicts xofqg, does few xofqg reverse entail each xofqg?",0
9103,"Given rbugr contradicts rbugr, does most rbugr reverse entail some rbugr?",0
9104,"Given gnwny forward entails vqlga, does not vqlga contradict few gnwny?",0
9105,"Given rawca reverse entails qcmrb, does each rawca forward entail most qcmrb?",0
9106,"Given xrucq reverse entails myovk, does one myovk reverse entail one xrucq?",0
9107,"Given rawca reverse entails kefna, does each kefna reverse entail each rawca?",0
9108,"Given avfll contradicts avfll, does avfll reverse entail not avfll?",1
9109,"Given xokyg reverse entails kzppp, does some xokyg forward entail most kzppp?",0
9110,"Given bbdat forward entails xjwfm, does any bbdat reverse entail xjwfm?",0
9111,"Given jfdlw contradicts jfdlw, does some jfdlw reverse entail each jfdlw?",0
9112,"Given xjwfm reverse entails bbdat, does any xjwfm forward entail most bbdat?",0
9113,"Given kxajv reverse entails gpouj, does not kxajv forward entail any gpouj?",0
9114,"Given avvej forward entails fvgvb, does one avvej contradict most fvgvb?",0
9115,"Given jhwcm forward entails yaxtz, does jhwcm reverse entail some yaxtz?",0
9116,"Given siytn contradicts siytn, does siytn forward entail not siytn?",1
9117,"Given eoxbu forward entails zramr, does eoxbu reverse entail each zramr?",0
9118,"Given nxuqq forward entails zyeej, does any nxuqq contradict few zyeej?",0
9119,"Given hkkur forward entails lphzh, does some lphzh reverse entail some hkkur?",1
9120,"Given wqfgl reverse entails nxwqi, does any nxwqi reverse entail each wqfgl?",0
9121,"Given koehl forward entails wnewr, does any wnewr reverse entail some koehl?",1
9122,"Given owkve reverse entails jyknb, does some owkve forward entail any jyknb?",0
9123,"Given tptap reverse entails ppzhm, does one tptap contradict few ppzhm?",0
9124,"Given rkiiv forward entails txnjl, does txnjl forward entail not rkiiv?",0
9125,"Given oucev contradicts oucev, does one oucev forward entail oucev?",0
9126,"Given kefna forward entails koeie, does some kefna reverse entail some koeie?",0
9127,"Given qhpxn contradicts qhpxn, does each qhpxn forward entail most qhpxn?",0
9128,"Given slmah reverse entails ryxfd, does each slmah forward entail few ryxfd?",0
9129,"Given koeie forward entails kvrzt, does few koeie forward entail one kvrzt?",0
9130,"Given cvilp contradicts cvilp, does cvilp contradict few cvilp?",1
9131,"Given zdebg reverse entails dxkdt, does one zdebg contradict most dxkdt?",0
9132,"Given irtrk contradicts irtrk, does not irtrk reverse entail irtrk?",1
9133,"Given koeie forward entails vvsuh, does not koeie forward entail one vvsuh?",0
9134,"Given seimf contradicts seimf, does one seimf contradict one seimf?",1
9135,"Given bbdat forward entails xjwfm, does some xjwfm contradict one bbdat?",0
9136,"Given lwgjr reverse entails aucsa, does lwgjr contradict aucsa?",0
9137,"Given cvilp contradicts cvilp, does any cvilp reverse entail any cvilp?",0
9138,"Given uvzqd forward entails vdque, does most uvzqd forward entail some vdque?",0
